input,seq_avg,seq_std,omp_avg,omp_std,omp_speedup,omp_speedup_std,mpi_avg,mpi_std,mpi_speedup,mpi_speedup_std
1_iso.txt,1.3066423333333332,0.05212992393826723,0.6452227333333334,0.023164621021434097,2.0279884114146456,0.11735214263319299,0.6518200666666667,0.012559802378260283,2.00490171556438,0.0784620262983367
1_noniso.txt,2.1815615999999998,0.0647148579548336,0.6902420666666667,0.15169787110026425,3.253664554761136,0.46470883994876266,0.6614278666666666,0.017186265379518544,3.298902680378448,0.08189912449277163
2_iso.txt,0.009523866666666667,0.0021116654857740898,0.003752866666666667,0.0009530593495735319,2.637062064581914,0.7074523533573218,0.006866733333333333,0.0004781448475494588,1.391328735969712,0.30624913273333976
2_noniso.txt,0.016934866666666666,0.0022207274505269235,0.004757533333333334,0.00031165797797921884,3.5800318558591475,0.5733615088126897,0.008950333333333333,0.0013671148277964629,1.9255773210453617,0.3442875022730646
3_iso.txt,5.333333333333334e-06,1.7182493859684492e-06,0.023615866666666666,0.0012668904489038543,0.00022916072680903896,8.620168248539242e-05,0.0347708,0.003265353496505831,0.00015486117826514934,5.212179905649034e-05
3_noniso.txt,0.17146113333333332,0.005287668131290643,0.0511684,0.003228782295895112,3.361526506758599,0.20869704768878233,0.05979146666666667,0.008252022010796304,2.93522295998589,0.5358885935836024
4_iso.txt,0.219589,0.009320503649788155,0.31930953333333334,0.0944142927692826,0.7189965648859316,0.11797105875128895,0.3041895333333333,0.011427672590606328,0.7225118147527758,0.03434070557285498
4_noniso.txt,2.102986066666667,0.08122252087362637,0.6350308666666666,0.023397849107088777,3.315111075352955,0.16280557162922252,0.643064,0.013325680352505188,3.270443490071155,0.11244645029562987
